v_index	tmin	tmax	file_name	MD5_hash	creator	video_id	width	height	codec_name	bit_rate	nb_frames	pix_fmt	duration	r_frame_rate	horizontal_flip	vertical_flip
1800	0	2.5	production_id_4446853 (2160p).mp4	6a83a1db8063070827d412cbbfcfa302	pexels_unknown	4446853	3840	2160	h264	24873390	306	yuv420p	12.240000	25/1	0	0
1801	0	2.5	production_id_4446865 (2160p).mp4	4cf47b7a1799eb859893c4b41c09ab7f	pexels_unknown	4446865	3840	2160	h264	24379794	298	yuv420p	11.920000	25/1	0	0
1802	2	5.5	production_id_4452755 (1080p).mp4	3b11f82a3f90b6b591a8bf168604cd07	pexels_unknown	4452755	1920	1080	h264	2856209	263	yuv420p	10.520000	25/1	0	0
1803	0	2.5	production_id_4452777 (1080p).mp4	c31bd1001bad5e9242995968922e39bd	pexels_unknown	4452777	1920	1080	h264	5012588	219	yuv420p	8.760000	25/1	0	0
1804	4	6.5	production_id_4455873 (1080p).mp4	8dfe3ca61efdf2cd314ea7475830a6d6	pexels_unknown	4455873	1920	1080	h264	5023562	179	yuv420p	7.160000	25/1	0	0
1805	1	3.5	production_id_4457895 (2160p).mp4	cda5713f59501dfca071678bee5674f6	pexels_unknown	4457895	3840	2160	h264	21605211	252	yuv420p	10.500000	24/1	0	0
1806	22	24.5	production_id_4458071 (2160p).mp4	d4704fe632a4032496519bf5c6a1156c	pexels_unknown	4458071	3840	2160	h264	19701636	898	yuv420p	37.416667	24/1	0	0
1807	0	2.5	production_id_4473062 (2160p).mp4	eff77fcc31cbb76342834261724006c6	pexels_unknown	4473062	3840	2160	h264	23917292	415	yuv420p	16.600000	25/1	0	0
1808	11	13.5	production_id_4475555 (1080p).mp4	4dc1c13f55964d7a92f6dac1fe9bbc98	pexels_unknown	4475555	1920	1080	h264	4967430	4288	yuv420p	143.075000	30000/1001	0	0
1809	0	2.5	production_id_4475988 (1080p).mp4	2818242480d10b1a13debce555ce0a41	pexels_unknown	4475988	1920	1080	h264	5395623	210	yuv420p	8.400000	25/1	0	0
1810	0	3.5	production_id_4480978 (2160p).mp4	e51f43aec88f79d1e3b1135892766ae5	pexels_unknown	4480978	3840	2160	h264	17501691	396	yuv420p	15.840000	25/1	0	0
1811	0	2.5	production_id_4490552 (2160p).mp4	b12e982ef752548b4678ec433b5d8bd0	pexels_unknown	4490552	3840	2160	h264	23734899	216	yuv420p	8.640000	25/1	0	0
1812	13	15.5	production_id_4499159 (2160p).mp4	813ecb178e7e27af568add1d33c0a49c	pexels_unknown	4499159	3840	2160	h264	24843512	619	yuv420p	20.653333	30000/1001	0	0
1813	0	2.5	production_id_4499948 (1080p).mp4	bae654ebaeb14bdf587f339901a9570a	pexels_unknown	4499948	1906	1080	h264	4938840	299	yuv420p	9.975000	30000/1001	0	0
1814	54	58	production_id_4503289 (1440p).mp4	94264244141a3e266fae301eedc91bfa	pexels_unknown	4503289	2732	1440	h264	6168915	1738	yuv420p	69.520000	25/1	0	0
1815	14	18	production_id_4503294 (2160p).mp4	44edd4ebf849e14928f34ec0ec252c47	pexels_unknown	4503294	4096	2160	h264	18222961	1429	yuv420p	57.160000	25/1	0	0
1816	0	2.5	production_id_4503837 (2160p).mp4	48dcb13050621305f768bdf6fee995ec	pexels_unknown	4503837	3840	2160	h264	21955807	223	yuv420p	9.291667	24/1	0	0
1817	0	2.5	production_id_4504045 (2160p).mp4	b14c5127c5a5417aa092c8eaf6b06e15	pexels_unknown	4504045	3840	2160	h264	22243803	196	yuv420p	8.166667	24/1	0	0
1818	0	2.5	production_id_4504161 (2160p).mp4	ee9362349fb59e7275cb4bc47f5905fd	pexels_unknown	4504161	3840	2160	h264	21773086	238	yuv420p	9.916667	24/1	0	0
1819	8.5	11	production_id_4508110 (1080p).mp4	fd47e7b013d8291d38825e63daa100be	pexels_unknown	4508110	1920	1080	h264	4986715	334	yuv420p	13.930000	24000/1001	0	0
1820	0	2.5	production_id_4513059 (2160p).mp4	dca58c135f13e92af3b70f26b7c23a75	pexels_unknown	4513059	4096	2160	h264	23566312	466	yuv420p	19.416667	24/1	0	0
1821	0	2.5	production_id_4513080 (2160p).mp4	f8787d9686b8671dfc1d5ca7a4a657f2	pexels_unknown	4513080	4096	2160	h264	21589063	231	yuv420p	9.625000	24/1	0	0
1822	0	2.5	production_id_4513852 (2160p).mp4	0bd01d7b8ff20ef4a78936f0f7ca3460	pexels_unknown	4513852	3840	2160	h264	21093914	594	yuv420p	19.800000	30/1	0	0
1823	5	7.5	production_id_4516346 (2160p).mp4	56094ffbecdb9777639d88aa4631460c	pexels_unknown	4516346	3840	2160	h264	20335324	186	yuv420p	7.756667	24000/1001	0	0
1824	0	2.5	production_id_4524511 (1080p).mp4	4c9a4772574059787059fe4e58e38db4	pexels_unknown	4524511	1920	1080	h264	5686010	725	yuv420p	24.166667	30/1	0	0
1825	0	2.5	production_id_4525902 (1080p).mp4	4f41eeec46b2aaaaf1f41bf79c6abed0	pexels_unknown	4525902	1920	1080	h264	5156125	1018	yuv420p	33.933333	30/1	0	0
1826	2	4.5	production_id_4550966 (2160p).mp4	839f133fdfdd30630bbdb3a45f69e9e7	pexels_unknown	4550966	3840	2160	h264	17126646	273	yuv420p	10.920000	25/1	0	0
1827	0	2.5	production_id_4553801 (2160p).mp4	d90908a19338bb2666fc868ded6f3964	pexels_unknown	4553801	3840	2160	h264	22085845	353	yuv420p	14.708333	24/1	0	0
1828	9	13	production_id_4554542 (2160p).mp4	3de1650d824ef3c9cf3e52da47d93cce	pexels_unknown	4554542	4096	2160	h264	15079201	610	yuv420p	24.400000	25/1	0	0
1829	3	7	production_id_4568748 (2160p).mp4	c59a75205625fbd4e7339ca8fd10b3d5	pexels_unknown	4568748	4096	2160	h264	18352732	1181	yuv420p	47.240000	25/1	0	0
1830	4	7	production_id_4568756 (2160p).mp4	0772cbfa44f5d4147c2fe6c7e19fcb76	pexels_unknown	4568756	4096	2160	h264	16853145	504	yuv420p	20.160000	25/1	0	0
1831	0	2.5	production_id_4568767 (2160p).mp4	7a591a343e2fcec5c1f03d331f75ca99	pexels_unknown	4568767	4096	2160	h264	17431811	1056	yuv420p	42.240000	25/1	0	0
1832	0	2.5	production_id_4569912 (2160p).mp4	149c58b287bb1c41d928c947ecdab0ba	pexels_unknown	4569912	4096	2160	h264	18474369	430	yuv420p	17.200000	25/1	0	0
1833	4	7	production_id_4569915 (2160p).mp4	e8fd4d7be4c61da324aff6870dabf605	pexels_unknown	4569915	4096	2160	h264	17780183	388	yuv420p	15.520000	25/1	0	0
1834	0	2.5	production_id_4569918 (1440p).mp4	7c1528b367455dfa543310113bf7c60c	pexels_unknown	4569918	2732	1440	h264	6352814	524	yuv420p	20.960000	25/1	0	0
1835	0	2.5	production_id_4571346 (2160p).mp4	4355658ada3ea9d1705fb3ba4ee51904	pexels_unknown	4571346	3840	2160	h264	17584345	350	yuv420p	14.000000	25/1	0	0
1836	0	2.5	production_id_4584884 (2160p).mp4	80b1f0d1ae18b86ad8c8e5c6a2347319	pexels_unknown	4584884	3840	2160	h264	22172434	207	yuv420p	8.280000	25/1	0	0
1837	2	4.5	production_id_4584885 (2160p).mp4	f8d3b636a457d64b9ad9ecbc381e38ad	pexels_unknown	4584885	3840	2160	h264	22067167	183	yuv420p	7.320000	25/1	0	0
1838	7	9.5	production_id_4586442 (2160p).mp4	97608e5be632aef779b397913b76fa28	pexels_unknown	4586442	3840	2160	h264	15820517	279	yuv420p	11.160000	25/1	0	0
1839	6	8.5	production_id_4586583 (2160p).mp4	ab5f43917b509fad3fa7a4a2aa59c675	pexels_unknown	4586583	3840	2160	h264	15934595	323	yuv420p	12.920000	25/1	0	0
1840	0	2.5	production_id_4586618 (2160p).mp4	f8a6829dd5274527eabebed21c700768	pexels_unknown	4586618	3840	2160	h264	22649990	375	yuv420p	15.000000	25/1	0	0
1841	3	5.5	production_id_4586958 (2160p).mp4	809c7d2476423b107ba31bb5f0e34a19	pexels_unknown	4586958	3840	2160	h264	17224240	322	yuv420p	12.880000	25/1	0	0
1842	8.75	11.25	production_id_4587756 (2160p).mp4	a9fd3bab22b6bb60910c991ee984ca7f	pexels_unknown	4587756	3840	2160	h264	14010219	383	yuv420p	15.320000	25/1	0	0
1843	1	3.5	production_id_4588464 (2160p).mp4	22f02f00cb2f99a0b74c04cc65cff20b	pexels_unknown	4588464	3840	2160	h264	22267506	220	yuv420p	8.800000	25/1	0	0
1844	0	2.5	production_id_4588486 (2160p).mp4	4fbffcad9fc21e71680bbf47f8951014	pexels_unknown	4588486	3840	2160	h264	21648274	223	yuv420p	8.920000	25/1	0	0
1845	0	4	production_id_4615502 (2160p).mp4	a962a699a527a1abffdc1af455da9d87	pexels_unknown	4615502	3840	2160	h264	24999083	602	yuv420p	25.083333	24/1	0	0
1846	0	2.5	production_id_4620906 (2160p).mp4	d7e8b086c4557618703be9ee73995e2f	pexels_unknown	4620906	4096	2160	h264	16941965	1265	yuv420p	50.600000	25/1	0	0
1847	31	33.5	production_id_4622429 (2160p).mp4	a1131b6f1e545a24fb8ebc0b33269f66	pexels_unknown	4622429	4096	2160	h264	13757622	1328	yuv420p	53.120000	25/1	0	0
1848	0	2.5	production_id_4622438 (2160p).mp4	714393ff47797d95f3a28a61425804bb	pexels_unknown	4622438	4096	2160	h264	14236092	1070	yuv420p	42.800000	25/1	0	0
1849	16	19.5	production_id_4625467 (1080p).mp4	afc7558ff76a31d1104741ebdeb4711e	pexels_unknown	4625467	1920	1080	h264	3938716	956	yuv420p	39.871667	24000/1001	0	0
1850	3	7	production_id_4625475 (1080p).mp4	273a3ed0d62d301b9109234e34642753	pexels_unknown	4625475	1920	1080	h264	5387130	631	yuv420p	26.316667	24000/1001	0	0
1851	0	2.5	production_id_4629650 (2160p).mp4	f47288f69bbda6a75b4325274bcb07fe	pexels_unknown	4629650	4096	2160	h264	22506826	241	yuv420p	9.640000	25/1	0	0
1852	0	2.5	production_id_4630710 (2160p).mp4	627eaa3ce25c5a8894d5e4e216299fed	pexels_unknown	4630710	3840	2160	h264	21975511	182	yuv420p	7.583333	24/1	0	0
1853	0	2.5	production_id_4634388 (2160p).mp4	56c9522cce0f18a3e37aa1c3b033e6ec	pexels_unknown	4634388	3840	2160	h264	9105502	348	yuv420p	13.920000	25/1	0	0
1854	0	2.5	production_id_4649767 (1080p).mp4	42f2bdf8c23191028a33de88d6ee6560	pexels_unknown	4649767	1920	1080	h264	4962573	345	yuv420p	11.511500	30000/1001	0	0
1855	0	2.5	production_id_4667121 (2160p).mp4	2b7cc8bfce24aa73efe9446c29ca8ba8	pexels_unknown	4667121	4096	2160	h264	15212399	418	yuv420p	16.720000	25/1	0	0
1856	0	2.5	production_id_4667122 (2160p).mp4	6de6de93498acf43586b8935d9a3514f	pexels_unknown	4667122	4096	2160	h264	22407062	222	yuv420p	8.880000	25/1	0	0
1857	0	2.5	production_id_4667173 (2160p).mp4	0fce14dd1853fb45ab37b2812ee12578	pexels_unknown	4667173	4096	2160	h264	17360895	477	yuv420p	19.080000	25/1	0	0
1858	0	2.5	production_id_4668947 (2160p).mp4	16218fc6072635dfedb06eb37ea869c6	pexels_unknown	4668947	3840	2160	h264	14221503	509	yuv420p	20.360000	25/1	0	0
1859	0	2.5	production_id_4668956 (2160p).mp4	b4a8f222a2d3fc0b84c040623212a52a	pexels_unknown	4668956	3840	2160	h264	18254202	418	yuv420p	16.720000	25/1	0	0
1860	0	2.5	production_id_4679499 (1080p).mp4	0cbb6466fda26c98eff868d50b3adae1	pexels_unknown	4679499	1920	1080	h264	5700274	694	yuv420p	23.155000	30000/1001	0	0
1861	0	2.5	production_id_4684284 (1080p).mp4	a292ee9db902ee714c57c919fc945802	pexels_unknown	4684284	1920	1080	h264	5700012	297	yuv420p	11.880000	25/1	0	0
1862	2	4.5	production_id_4684447 (2160p).mp4	2bd5fd652a28b5f2f1bcc2b262932f95	pexels_unknown	4684447	4096	2160	h264	22213907	143	yuv420p	5.720000	25/1	0	0
1863	7	9.5	production_id_4684453 (2160p).mp4	e2dc25954fdbae7c40e0d8147070e7c7	pexels_unknown	4684453	4096	2160	h264	24686292	433	yuv420p	17.320000	25/1	0	0
1864	2	6	production_id_4686302 (2160p).mp4	c47ecdef93f9c209c90170b98b13254e	pexels_unknown	4686302	4096	2160	h264	22467605	270	yuv420p	9.000000	30/1	0	0
1865	0	2.5	production_id_4690718 (2160p).mp4	a6ef97125145601992c4aefc710c29c7	pexels_unknown	4690718	4096	2160	h264	11222867	927	yuv420p	37.080000	25/1	0	0
1866	4	7.5	production_id_4695812 (2160p).mp4	a8b18b74eda2a93d2f3de6d1319ddeaa	pexels_unknown	4695812	4096	2160	h264	17087765	518	yuv420p	20.720000	25/1	0	0
1867	1	4	production_id_4695813 (2160p).mp4	23db327acd238b4e132f60ff95700fa1	pexels_unknown	4695813	4096	2160	h264	14612989	815	yuv420p	32.600000	25/1	0	0
1868	0	4	production_id_4706235 (2160p).mp4	ed5238271f1e0db46abde9fec5806938	pexels_unknown	4706235	3840	2160	h264	21034274	242	yuv420p	8.066667	30/1	0	0
1869	0	3	production_id_4708372 (2160p).mp4	80afa41cf0f2f4c8774256b21b691723	pexels_unknown	4708372	4096	2160	h264	17304803	520	yuv420p	20.800000	25/1	0	0
1870	33	35.5	production_id_4709394 (2160p).mp4	d088ae283680f8cb89bd22b0baf8562a	pexels_unknown	4709394	4096	2160	h264	16884622	974	yuv420p	38.960000	25/1	0	0
1871	0	2.5	production_id_4711048 (1080p).mp4	3fba621d0f1ad814047b540de97697e7	pexels_unknown	4711048	1920	1080	h264	5175779	1904	yuv420p	63.530000	30000/1001	0	0
1872	3	6	production_id_4711918 (2160p).mp4	377a0f5144664b6dbdf302c24d83111c	pexels_unknown	4711918	4096	2160	h264	22107402	240	yuv420p	9.600000	25/1	0	0
1873	4	6.5	production_id_4714343 (2160p).mp4	47031a70bf690075f81d737691236e64	pexels_unknown	4714343	4096	2160	h264	17063779	413	yuv420p	16.520000	25/1	0	0
1874	5	8	production_id_4715375 (2160p).mp4	06618fdbcc85eae24910641ebf989367	pexels_unknown	4715375	4096	2160	h264	23065230	243	yuv420p	9.720000	25/1	0	0
1875	0	2.5	production_id_4715600 (2160p).mp4	4d88c0381149afeaff15aa7ff6b83aa8	pexels_unknown	4715600	3840	2160	h264	21374450	420	yuv420p	16.800000	25/1	0	0
1876	5	8.5	production_id_4718143 (2160p).mp4	21f719c7b9029f9f009f11212047501a	pexels_unknown	4718143	4096	2160	h264	14946365	475	yuv420p	19.000000	25/1	0	0
1877	0	3	production_id_4720614 (2160p).mp4	924f43dfc3d4077c3ed73e143bd4fede	pexels_unknown	4720614	4096	2160	h264	17773645	420	yuv420p	16.800000	25/1	0	0
1878	0	2.5	production_id_4725528 (1080p).mp4	0bdba1efb64da772f22386b84c6865d7	pexels_unknown	4725528	1920	1080	h264	5591151	520	yuv420p	17.333333	30/1	0	0
1879	0	2.5	production_id_4725639 (1080p).mp4	72e89905b0b23163a740d34e95e55df9	pexels_unknown	4725639	1920	1080	h264	4956751	394	yuv420p	13.133333	30/1	0	0
1880	0	2.5	production_id_4726834 (2160p).mp4	e5fa40b50e7cb2a6b086f83a1b8dd95d	pexels_unknown	4726834	3840	2160	h264	22091942	132	yuv420p	5.505000	24000/1001	0	0
1881	49	53	production_id_4727647 (1440p).mp4	ff1ed20805c93224faf949ebab2e8fa3	pexels_unknown	4727647	2560	1440	h264	9848135	1436	yuv420p	57.440000	25/1	0	0
1882	1	4.5	production_id_4731134 (2160p).mp4	9bc43fed9ccdee00edd889add02f7805	pexels_unknown	4731134	3840	2160	h264	24453082	355	yuv420p	11.833333	30/1	0	0
1883	0	3.5	production_id_4734633 (2160p).mp4	f00c8d1c6c72dd411bbb48509ff7f12a	pexels_unknown	4734633	4096	2160	h264	17441074	508	yuv420p	20.320000	25/1	0	0
1884	17	20	production_id_4739639 (2160p).mp4	cdf848e3e08227a8e0504f8f5154f75f	pexels_unknown	4739639	4096	2160	h264	24334535	929	yuv420p	38.708333	24/1	0	0
1885	0	2.5	production_id_4739653 (1080p).mp4	8ba6c4ac5ad80d26c5924d39f2fbb7fd	pexels_unknown	4739653	2048	1080	h264	2902117	243	yuv420p	10.125000	24/1	0	0
1886	0	2.5	production_id_4745728 (2160p).mp4	906334407c057776f95bd20bc4541f5a	pexels_unknown	4745728	3840	2160	h264	17644335	309	yuv420p	12.360000	25/1	0	0
1887	0	2.5	production_id_4746014 (2160p).mp4	94f2c578dbec7fdb2993eff84c07c151	pexels_unknown	4746014	3840	2160	h264	23523013	116	yuv420p	4.640000	25/1	0	0
1888	0	2.5	production_id_4746080 (2160p).mp4	801cfe5e017930642c81d270086489f9	pexels_unknown	4746080	3840	2160	h264	21449650	84	yuv420p	3.360000	25/1	0	0
1889	0	2.5	production_id_4750093 (1080p).mp4	79c3dfa260bcd8de543db269ae85fe5a	pexels_unknown	4750093	1920	1080	h264	5412025	308	yuv420p	12.320000	25/1	0	0
1890	2	5	production_id_4752899 (2160p).mp4	4f8c33f7cb9c2271338a0383bd8d7780	pexels_unknown	4752899	4096	2160	h264	16947164	323	yuv420p	12.920000	25/1	0	0
1891	10	13	production_id_4753306 (2160p).mp4	c4f8c198d8acac18374c4367cce2e7c5	pexels_unknown	4753306	3840	2160	h264	16664529	460	yuv420p	15.333333	30/1	0	0
1892	0	3	production_id_4753940 (2160p).mp4	5f3f4cad7b23d05a3899bf09f093679a	pexels_unknown	4753940	4096	2160	h264	17697475	323	yuv420p	12.920000	25/1	0	0
1893	0	3	production_id_4761426 (2160p).mp4	94a2267634dcd01d287b438d5a1ed7fd	pexels_unknown	4761426	4096	2160	h264	22318073	172	yuv420p	6.880000	25/1	0	0
1894	3	6	production_id_4761711 (2160p).mp4	95f6ef3302faa597a19c9ba3460c3a34	pexels_unknown	4761711	4096	2160	h264	19574939	505	yuv420p	20.200000	25/1	0	0
1895	5	10	production_id_4761712 (2160p).mp4	c59ff1d6798767697ccf1771502adcb1	pexels_unknown	4761712	4096	2160	h264	16094245	485	yuv420p	19.400000	25/1	0	0
1896	3	6	production_id_4762782 (2160p).mp4	6a3ebffc4c3299ce1b0807ce9b38db5b	pexels_unknown	4762782	4096	2160	h264	18948322	718	yuv420p	29.916667	24/1	0	0
1897	0	3	production_id_4763082 (2160p).mp4	f1baa83e0cbda97b4e05abd9b42c55f2	pexels_unknown	4763082	4096	2160	h264	20680029	403	yuv420p	16.791667	24/1	0	0
1898	0	2.5	production_id_4763825 (2160p).mp4	fedc15201c37720d81ea887d94f7ce92	pexels_unknown	4763825	3840	2160	h264	23654656	401	yuv420p	16.708333	24/1	0	0
1899	0	2.5	production_id_4763826 (2160p).mp4	12f86c954d9d55a5d52a1ad059cd1125	pexels_unknown	4763826	4096	2160	h264	20322363	571	yuv420p	23.791667	24/1	0	0
1900	0	2.5	production_id_4765224 (1080p).mp4	a80da3e2cc82686dbe396b1d28dc2bf6	pexels_unknown	4765224	1920	1080	h264	5619453	905	yuv420p	37.746042	24000/1001	0	0
1901	15	18	production_id_4769551 (2160p).mp4	eae1bd56fc6214bc7879f0a89ae369a9	pexels_unknown	4769551	4096	2160	h264	10373947	466	yuv420p	18.640000	25/1	0	0
1902	0	2.5	production_id_4777887 (2160p).mp4	cf28570d993b04382baaa63f05e149d8	pexels_unknown	4777887	3840	2160	h264	15596080	823	yuv420p	34.291667	24/1	0	0
1903	0	3	production_id_4777923 (2160p).mp4	b097b96df93c475bce973aee09364a44	pexels_unknown	4777923	4096	2160	h264	15498107	707	yuv420p	28.280000	25/1	0	0
1904	14	17	production_id_4777966 (2160p).mp4	bbf920da37cb928c0f55cc7ac8653266	pexels_unknown	4777966	4096	2160	h264	24201921	452	yuv420p	18.852167	24000/1001	0	0
1905	0	2.5	production_id_4779866 (1080p).mp4	4839e3a12532645c46ff521bf2179d43	pexels_unknown	4779866	1920	1080	h264	5202578	150	yuv420p	5.005000	30000/1001	0	0
1906	0	5	production_id_4782179 (2160p).mp4	9dff3534417a18a71d9cce7834b0fd33	pexels_unknown	4782179	3840	2160	h264	14179575	315	yuv420p	10.510000	30000/1001	0	0
1907	0	2.5	production_id_4782377 (2160p).mp4	bf305a3b572f31f9317747008b7f5f29	pexels_unknown	4782377	3840	2160	h264	24056736	316	yuv420p	10.543333	30000/1001	0	0
1908	2.5	5	production_id_4783390 (2160p).mp4	67afc6d49727c131f030f003d28057b5	pexels_unknown	4783390	3840	2160	h264	25105191	397	yuv420p	13.233333	30/1	0	0
1909	4	6.5	production_id_4786784 (2160p).mp4	c21cfe01a8a23aa0fdef011bd6842d7b	pexels_unknown	4786784	3840	2160	h264	13810856	361	yuv420p	12.033333	30/1	0	0
1910	0	2.5	production_id_4786795 (2160p).mp4	f5243ebacbf1268846c30e723bf59a36	pexels_unknown	4786795	3840	2160	h264	25018406	337	yuv420p	11.233333	30/1	0	0
1911	0	5	production_id_4790960 (1440p).mp4	9cebae784873a8bd141eca1a08ba0b79	pexels_unknown	4790960	2560	1440	h264	12063467	430	yuv420p	14.333333	30/1	0	0
1912	0	2.5	production_id_4791196 (1080p).mp4	d958ceedaa6058bd568ee0777a20eae6	pexels_unknown	4791196	1920	1080	h264	5523541	3488	yuv420p	116.381667	30000/1001	0	0
1913	0	2.5	production_id_4804832 (2160p).mp4	85ce03cb10aaca218e843e574cddd3a7	pexels_unknown	4804832	3840	2160	h264	22243841	72	yuv420p	2.880000	25/1	0	0
1914	0	2.5	production_id_4806370 (2160p).mp4	134b2cb52d876df8eebb42544970d189	pexels_unknown	4806370	3840	2160	h264	22618639	291	yuv420p	12.125000	24/1	0	0
1915	0	2.2	production_id_4806533 (2160p).mp4	f5b2369ac716fbd5c03b2f7a45e62338	pexels_unknown	4806533	3840	2160	h264	20800435	56	yuv420p	2.240000	25/1	0	0
1916	0	2.5	production_id_4806541 (2160p).mp4	2e08aff12e7d6aa5109804f799eded14	pexels_unknown	4806541	3840	2160	h264	16479837	253	yuv420p	10.120000	25/1	0	0
1917	0	2.5	production_id_4806548 (2160p).mp4	3f1303163de5390c7a54c6d83430ae0d	pexels_unknown	4806548	3840	2160	h264	22969513	167	yuv420p	6.680000	25/1	0	0
1918	0	3.5	production_id_4808694 (2160p).mp4	4f4435ca89f57fe113c08c57277a3a2d	pexels_unknown	4808694	3840	2160	h264	24493780	498	yuv420p	20.750000	24/1	0	0
1919	0	2.5	production_id_4812502 (2160p).mp4	94ee0ee49a09fc4d487332adaad8891c	pexels_unknown	4812502	3840	2160	h264	11376773	491	yuv420p	19.640000	25/1	0	0
1920	0	2.5	production_id_4812840 (2160p).mp4	48f961a0e8e5662d9161ffa74422c53a	pexels_unknown	4812840	3840	2160	h264	16419234	251	yuv420p	10.040000	25/1	0	0
1921	0	2.5	production_id_4812844 (2160p).mp4	09314c760bd58937181cbaf448a38ed2	pexels_unknown	4812844	3840	2160	h264	10090387	273	yuv420p	10.920000	25/1	0	0
1922	0	2.5	production_id_4820932 (2160p).mp4	743c5c238991a84ce50fb76614bf3433	pexels_unknown	4820932	3840	2160	h264	11265996	420	yuv420p	16.800000	25/1	0	0
1923	0	2.5	production_id_4823194 (2160p).mp4	1e29dec0fd7d62698a92f3b52aa4fe33	pexels_unknown	4823194	3840	2160	h264	22222477	203	yuv420p	8.120000	25/1	0	0
1924	5	8	production_id_4824359 (2160p).mp4	590bea014849973c57941edf3b30a17e	pexels_unknown	4824359	3840	2160	h264	21448651	293	yuv420p	9.766667	30/1	0	0
1925	13	16	production_id_4828604 (2160p).mp4	ef4ff9a25ec3f2c5ca645b268a97f95a	pexels_unknown	4828604	4096	2160	h264	14191377	913	yuv420p	36.520000	25/1	0	0
1926	0	2.5	production_id_4828605 (2160p).mp4	2e95d1291646c229b70d4a74d3b95221	pexels_unknown	4828605	4096	2160	h264	12303935	1046	yuv420p	41.840000	25/1	0	0
1927	0	2.5	production_id_4829638 (2160p).mp4	2c063332d6c538d6e11c303f3d2b5bbe	pexels_unknown	4829638	3840	2160	h264	22277149	976	yuv420p	32.533333	30/1	0	0
1928	0	2.5	production_id_4832026 (2160p).mp4	590ed219f0bd9ddc11b10f8baff98afe	pexels_unknown	4832026	3840	2160	h264	20178503	351	yuv420p	11.700000	30/1	0	0
1929	2.2	4.7	production_id_4832028 (2160p).mp4	19a21e59178973844feacd311e4a5632	pexels_unknown	4832028	3840	2160	h264	22058251	276	yuv420p	9.200000	30/1	0	0
1930	3	6	production_id_4832087 (2160p).mp4	b364b8a2f34e5508c81a806b332124ce	pexels_unknown	4832087	3840	2160	h264	14029517	335	yuv420p	11.166667	30/1	0	0
1931	0	3	production_id_4835515 (2160p).mp4	628100d618946207c456fd028be70187	pexels_unknown	4835515	4096	2160	h264	23992421	326	yuv420p	13.040000	25/1	0	0
1932	0	2.5	production_id_4836420 (2160p).mp4	077b512de3e4768f44dd5a559a7437c1	pexels_unknown	4836420	4096	2160	h264	15239085	866	yuv420p	34.640000	25/1	0	0
1933	6	10	production_id_4838083 (2160p).mp4	f462de64ce80ee41e5c2277bb2fe4683	pexels_unknown	4838083	3840	2160	h264	11772483	800	yuv420p	33.333333	24/1	0	0
1934	1	4	production_id_4841396 (1080p).mp4	e00914e132413fda0165cb47a3e0bf29	pexels_unknown	4841396	1920	1080	h264	3193428	270	yuv420p	10.800000	25/1	0	0
1935	2	3.5	production_id_4858900 (2160p).mp4	fb9e5ab87263e2668f04ddf078bcca60	pexels_unknown	4858900	4096	2160	h264	24499587	293	yuv420p	11.720000	25/1	0	0
1936	1.5	4.5	production_id_4859741 (2160p).mp4	0145c29214c9439c27e2cbe3524f6023	pexels_unknown	4859741	3840	2160	h264	22253343	155	yuv420p	6.200000	25/1	0	0
1937	3	7	production_id_4860320 (2160p).mp4	be6d22b902c60d332f965c6fdf40101c	pexels_unknown	4860320	4096	2160	h264	12094636	681	yuv420p	22.700000	30/1	0	0
1938	6	10	production_id_4860380 (2160p).mp4	94890646a8c2020a95e15817cc2214f5	pexels_unknown	4860380	4096	2160	h264	13693944	408	yuv420p	13.600000	30/1	0	0
1939	5	8	production_id_4860897 (2160p).mp4	ee1697333483069ffd1da59549e04017	pexels_unknown	4860897	4096	2160	h264	16036985	1101	yuv420p	44.040000	25/1	0	0
1940	0	2.5	production_id_4861136 (2160p).mp4	7bab47c2d176ffed643c60740f316edd	pexels_unknown	4861136	3840	2160	h264	21689106	193	yuv420p	7.720000	25/1	0	0
1941	0	2.5	production_id_4866633 (2160p).mp4	d3213566cb33065295faed04c94dabbd	pexels_unknown	4866633	3840	2160	h264	24536379	1375	yuv420p	55.000000	25/1	0	0
1942	1	3.5	production_id_4867379 (2160p).mp4	6f9eaa7319cecd422ccc122a8daeb79c	pexels_unknown	4867379	3840	2160	h264	21622015	197	yuv420p	7.880000	25/1	0	0
1943	3	5.5	production_id_4877882 (2160p).mp4	10634aca70352a1e1ea828a7f719c52b	pexels_unknown	4877882	4096	2160	h264	17158194	642	yuv420p	25.680000	25/1	0	0
1944	2	4.5	production_id_4878901 (2160p).mp4	d1fd649e537e012f44801cdb43d35fa7	pexels_unknown	4878901	3840	2160	h264	23197746	240	yuv420p	8.008000	30000/1001	0	0
1945	1	3.5	production_id_4879987 (2160p).mp4	f85e7a6c0e06603e13875cb17bde6393	pexels_unknown	4879987	3840	2160	h264	22314982	194	yuv420p	7.760000	25/1	0	0
1946	9	12	production_id_4881634 (2160p).mp4	51e8a5fa422d4b183b9b86672b2a5b28	pexels_unknown	4881634	4096	2160	h264	16791435	547	yuv420p	21.880000	25/1	0	0
1947	27	33	production_id_4882771 (2160p).mp4	ee8b65f27508bcc87f0c5d5761744b35	pexels_unknown	4882771	4096	2160	h264	15070489	1727	yuv420p	69.080000	25/1	0	0
